,R1-F1,R1-F1,R1-F1,R1-F1,R1-F1,R1-F1,R2-F1,R2-F1,R2-F1,R2-F1,R2-F1,R2-F1,RL-F1,RL-F1,RL-F1,RL-F1,RL-F1,RL-F1,RLsum-F1,RLsum-F1,RLsum-F1,RLsum-F1,RLsum-F1,RLsum-F1
,1-2,1-3,1-4,2-3,2-4,3-4,1-2,1-3,1-4,2-3,2-4,3-4,1-2,1-3,1-4,2-3,2-4,3-4,1-2,1-3,1-4,2-3,2-4,3-4
paper_id,,,,,,,,,,,,,,,,,,,,,,,,
SP:d3fb5cbdbbf8b2e342e8da4ebb34111d5c63939c,0.3712574850299401,0.37333333333333335,0.25806451612903225,0.38578680203045684,0.3605150214592274,0.3055555555555555,0.08484848484848484,0.13513513513513514,0.043478260869565216,0.061538461538461535,0.043290043290043295,0.056074766355140186,0.2634730538922156,0.26666666666666666,0.18279569892473116,0.2233502538071066,0.1888412017167382,0.18518518518518517,0.2634730538922156,0.26666666666666666,0.18279569892473116,0.2233502538071066,0.1888412017167382,0.18518518518518517
SP:d3fe2c50bccf3e3a529890c22153258f64610865,0.36286919831223624,0.4166666666666667,0.38532110091743116,0.36363636363636365,0.3636363636363637,0.4102564102564103,0.07659574468085108,0.10084033613445378,0.0648148148148148,0.06374501992031872,0.05240174672489083,0.06896551724137931,0.1772151898734177,0.18333333333333335,0.21100917431192662,0.2213438735177866,0.19913419913419914,0.1965811965811966,0.1772151898734177,0.18333333333333335,0.21100917431192662,0.2213438735177866,0.19913419913419914,0.1965811965811966
SP:d427bf72ee54ff7f134560c3224b17da9b57ba94,0.45128205128205123,0.45373134328358206,0.4501845018450184,0.3814713896457765,0.33663366336633666,0.3951612903225806,0.16494845360824742,0.15615615615615616,0.1933085501858736,0.08767123287671233,0.09302325581395349,0.14634146341463417,0.2512820512820513,0.25671641791044775,0.2878228782287822,0.21253405994550406,0.198019801980198,0.23387096774193547,0.2512820512820513,0.25671641791044775,0.2878228782287822,0.21253405994550406,0.198019801980198,0.23387096774193547
SP:d462785f315f77c3607ab78f4c5d93c06f114822,0.35428571428571426,0.26666666666666666,0.3611111111111111,0.31764705882352945,0.4114832535885168,0.3597122302158274,0.16184971098265896,0.07766990291262137,0.08450704225352113,0.08333333333333333,0.07729468599033816,0.072992700729927,0.26285714285714284,0.1523809523809524,0.19444444444444445,0.2235294117647059,0.2105263157894737,0.18705035971223022,0.26285714285714284,0.1523809523809524,0.19444444444444445,0.2235294117647059,0.2105263157894737,0.18705035971223022
SP:d4871e7b6a83391ebca2fbe00f5646ee7c773a86,0.36571428571428566,0.36453201970443344,0.35443037974683544,0.35869565217391297,0.46043165467625896,0.3712574850299401,0.11560693641618497,0.07960199004975126,0.08974358974358976,0.10989010989010989,0.14598540145985398,0.12121212121212123,0.25142857142857145,0.17733990147783252,0.189873417721519,0.25,0.31654676258992803,0.2634730538922156,0.25142857142857145,0.17733990147783252,0.189873417721519,0.25,0.31654676258992803,0.2634730538922156
SP:d4cc38da893b17cc3febc2a98b3e5728ae140e2a,0.38509316770186336,0.42105263157894735,0.42519685039370075,0.38216560509554137,0.5,0.42276422764227645,0.12578616352201258,0.10666666666666667,0.14400000000000002,0.18064516129032257,0.35384615384615387,0.21487603305785122,0.2484472049689441,0.27631578947368424,0.2992125984251968,0.29299363057324834,0.43939393939393945,0.39024390243902435,0.2484472049689441,0.27631578947368424,0.2992125984251968,0.29299363057324834,0.43939393939393945,0.39024390243902435
SP:d528a2625df56eb253e1c16a0b6e3250a4407751,0.3560606060606061,0.2689655172413793,0.472934472934473,0.29411764705882354,0.3471698113207547,0.21993127147766323,0.0534351145038168,0.05555555555555556,0.16045845272206305,0.0297029702970297,0.07604562737642585,0.02768166089965398,0.20454545454545453,0.15862068965517243,0.2621082621082621,0.13725490196078433,0.18867924528301885,0.13058419243986252,0.20454545454545453,0.15862068965517243,0.2621082621082621,0.13725490196078433,0.18867924528301885,0.13058419243986252
SP:d5a81edf7d4cc7c6a1498a2e3298d603c94dcdb7,0.4329004329004329,0.4853556485355649,0.3841059602649007,0.44852941176470584,0.31521739130434784,0.3229166666666667,0.11353711790393013,0.16033755274261602,0.16107382550335572,0.09629629629629631,0.0989010989010989,0.1473684210526316,0.2510822510822511,0.27615062761506276,0.19867549668874174,0.2058823529411765,0.22826086956521738,0.21875,0.2510822510822511,0.27615062761506276,0.19867549668874174,0.2058823529411765,0.22826086956521738,0.21875
SP:d5f94c0510ad71cf646676a40b84c017fdf7e9bc,0.24864864864864866,0.3054187192118227,0.2955665024630542,0.22448979591836735,0.3877551020408163,0.36206896551724144,0.03278688524590164,0.07960199004975124,0.02985074626865672,0.0,0.08333333333333333,0.05263157894736842,0.12972972972972974,0.17733990147783252,0.17733990147783252,0.12244897959183673,0.24489795918367346,0.1896551724137931,0.12972972972972974,0.17733990147783252,0.17733990147783252,0.12244897959183673,0.24489795918367346,0.1896551724137931
SP:d61b3918d8777855d79533cffa6b10be3b447a03,0.34177215189873417,0.30357142857142855,0.25514403292181076,0.2878787878787879,0.3193916349809886,0.2119815668202765,0.14102564102564105,0.10909090909090909,0.08298755186721991,0.12307692307692307,0.06896551724137932,0.03720930232558139,0.21518987341772153,0.1964285714285714,0.1646090534979424,0.2424242424242424,0.19771863117870725,0.1382488479262673,0.21518987341772153,0.1964285714285714,0.1646090534979424,0.2424242424242424,0.19771863117870725,0.1382488479262673
SP:d64cafba4b42667dbe78cd024bccce9097ff3e0f,0.31698113207547174,0.22314049586776857,0.34965034965034963,0.3357664233576642,0.39779005524861877,0.25316455696202533,0.09885931558935361,0.025,0.07042253521126761,0.05925925925925926,0.111731843575419,0.06410256410256411,0.18867924528301885,0.10743801652892562,0.18881118881118883,0.16058394160583941,0.2983425414364641,0.16455696202531644,0.18867924528301885,0.10743801652892562,0.18881118881118883,0.16058394160583941,0.2983425414364641,0.16455696202531644
SP:d69461c3fd2bfb86266a11a52161be20c7b6ff3a,0.34636871508379885,0.39805825242718446,0.3505154639175258,0.3779527559055118,0.3826086956521739,0.4225352112676056,0.1016949152542373,0.16666666666666666,0.052083333333333336,0.064,0.1415929203539823,0.08571428571428572,0.2122905027932961,0.24271844660194172,0.1958762886597938,0.23622047244094488,0.27826086956521734,0.2535211267605634,0.2122905027932961,0.24271844660194172,0.1958762886597938,0.23622047244094488,0.27826086956521734,0.2535211267605634
SP:d6b805bbc01bf14835dcf6b4172ac4a2ad3ec2ed,0.31972789115646255,0.3389830508474576,0.3944223107569721,0.2962962962962963,0.23626373626373626,0.339622641509434,0.06164383561643835,0.056818181818181816,0.052000000000000005,0.028037383177570093,0.03314917127071823,0.06635071090047394,0.12244897959183675,0.1581920903954802,0.17928286852589642,0.1574074074074074,0.13186813186813187,0.18867924528301888,0.12244897959183675,0.1581920903954802,0.17928286852589642,0.1574074074074074,0.13186813186813187,0.18867924528301888
SP:d6b8a3d2b1336b22f07c9ddd1c61380da516eda9,0.3568075117370892,0.26244343891402716,0.4388185654008439,0.2570806100217865,0.35433070866141736,0.3229813664596273,0.07582938388625593,0.0590909090909091,0.11914893617021277,0.0437636761487965,0.07142857142857144,0.07068607068607069,0.18779342723004694,0.14479638009049772,0.21940928270042195,0.12200435729847496,0.1811023622047244,0.14492753623188404,0.18779342723004694,0.14479638009049772,0.21940928270042195,0.12200435729847496,0.1811023622047244,0.14492753623188404
SP:d73fe5f1308fe7ffcb38abcd98cac251c5ea7c06,0.26666666666666666,0.20833333333333331,0.3829787234042554,0.3018867924528302,0.2794759825327511,0.24225352112676057,0.08653846153846154,0.041916167664670656,0.08633093525179857,0.07109004739336493,0.04405286343612335,0.03399433427762039,0.1904761904761905,0.11309523809523811,0.2695035460992908,0.1509433962264151,0.18340611353711792,0.11830985915492959,0.1904761904761905,0.11309523809523811,0.2695035460992908,0.1509433962264151,0.18340611353711792,0.11830985915492959
SP:d74f66d3a2b18605c3defe56ae5073b2d2c7525d,0.3425414364640884,0.2751322751322752,0.20833333333333334,0.28735632183908044,0.20155038759689922,0.1751824817518248,0.022346368715083796,0.0427807486631016,0.01408450704225352,0.06976744186046512,0.04724409448818898,0.014814814814814815,0.17679558011049723,0.16931216931216933,0.1388888888888889,0.21839080459770116,0.13953488372093026,0.10218978102189781,0.17679558011049723,0.16931216931216933,0.1388888888888889,0.21839080459770116,0.13953488372093026,0.10218978102189781
SP:d80b8d36a9b97bd38ff3913d66ed960ca585bb09,0.2666666666666667,0.45,0.2303030303030303,0.34391534391534395,0.2046204620462046,0.29508196721311475,0.0558659217877095,0.14285714285714285,0.049079754601226995,0.07978723404255318,0.03986710963455149,0.11049723756906077,0.1111111111111111,0.21666666666666667,0.13333333333333333,0.19576719576719576,0.12541254125412543,0.20765027322404372,0.1111111111111111,0.21666666666666667,0.13333333333333333,0.19576719576719576,0.12541254125412543,0.20765027322404372
SP:d821aedc71baf45b7dcfc59a6c429325e4185913,0.339622641509434,0.34482758620689663,0.3687150837988827,0.4285714285714286,0.47674418604651164,0.3148148148148148,0.06369426751592357,0.05970149253731343,0.0903954802259887,0.1134020618556701,0.16470588235294117,0.06542056074766354,0.21383647798742136,0.1773399014778325,0.2793296089385475,0.24489795918367346,0.2906976744186046,0.2037037037037037,0.21383647798742136,0.1773399014778325,0.2793296089385475,0.24489795918367346,0.2906976744186046,0.2037037037037037
SP:d8c8f65665c0895d53a8635ee212bc85a5a8c763,0.29015544041450775,0.33035714285714285,0.3959044368600682,0.304,0.26804123711340205,0.29333333333333333,0.0837696335078534,0.1081081081081081,0.13745704467353953,0.032520325203252036,0.041666666666666664,0.07174887892376682,0.17616580310880828,0.22321428571428573,0.2525597269624574,0.224,0.18556701030927833,0.19555555555555557,0.17616580310880828,0.22321428571428573,0.2525597269624574,0.224,0.18556701030927833,0.19555555555555557
SP:d8f59891be2b61a961a1a91e71229d70aee00631,0.1782178217821782,0.30158730158730157,0.3636363636363636,0.25225225225225223,0.19512195121951217,0.22516556291390727,0.03986710963455149,0.08064516129032256,0.15126050420168066,0.054380664652567974,0.04294478527607362,0.053691275167785234,0.10561056105610561,0.1904761904761905,0.23140495867768596,0.13813813813813813,0.12195121951219512,0.1456953642384106,0.10561056105610561,0.1904761904761905,0.23140495867768596,0.13813813813813813,0.12195121951219512,0.1456953642384106
SP:d921e6e659c09ae947fe3466735a368d9c3f9100,0.33606557377049173,0.2950819672131148,0.3695652173913043,0.3486238532110092,0.35922330097087374,0.2771535580524344,0.05785123966942148,0.039603960396039604,0.05494505494505495,0.0676923076923077,0.13725490196078433,0.08301886792452831,0.1721311475409836,0.1442622950819672,0.18478260869565216,0.17737003058103978,0.20388349514563106,0.15730337078651685,0.1721311475409836,0.1442622950819672,0.18478260869565216,0.17737003058103978,0.20388349514563106,0.15730337078651685
SP:d949d2392264497b1043f8b7cb0e5ea1bf838eec,0.3659574468085107,0.27118644067796605,0.3879310344827586,0.32978723404255317,0.35390946502057613,0.2378378378378378,0.07725321888412018,0.045714285714285714,0.11304347826086956,0.07526881720430108,0.08298755186721991,0.01092896174863388,0.1872340425531915,0.15819209039548024,0.21551724137931033,0.18085106382978722,0.22222222222222224,0.12972972972972974,0.1872340425531915,0.15819209039548024,0.21551724137931033,0.18085106382978722,0.22222222222222224,0.12972972972972974
SP:d9ba9873c54481c86387adb7a3ef66cf6c9a3350,0.3978779840848806,0.42307692307692313,0.2696629213483146,0.4104234527687296,0.44102564102564107,0.32167832167832167,0.144,0.12875536480686697,0.10169491525423728,0.07868852459016393,0.12435233160621763,0.11971830985915491,0.24403183023872677,0.20512820512820512,0.17415730337078653,0.21498371335504884,0.28717948717948716,0.18881118881118883,0.24403183023872677,0.20512820512820512,0.17415730337078653,0.21498371335504884,0.28717948717948716,0.18881118881118883
SP:d9eb6faff73a95ce9102a2fac9067531dda4d74e,0.1940298507462687,0.2193548387096774,0.26666666666666666,0.1554054054054054,0.1796875,0.33333333333333337,0.0,0.01948051948051948,0.06716417910447761,0.02040816326530612,0.015748031496062992,0.04186046511627907,0.1044776119402985,0.0967741935483871,0.16296296296296295,0.10135135135135134,0.09375,0.15740740740740738,0.1044776119402985,0.0967741935483871,0.16296296296296295,0.10135135135135134,0.09375,0.15740740740740738
SP:da0445341a459e59978e93485ee66fdacd7bcf82,0.3715846994535519,0.24742268041237106,0.24691358024691357,0.4055299539170507,0.3351351351351351,0.29591836734693877,0.09944751381215469,0.010416666666666668,0.025,0.06511627906976743,0.08743169398907104,0.09278350515463916,0.20765027322404372,0.13402061855670103,0.17283950617283952,0.19354838709677416,0.1837837837837838,0.19387755102040818,0.20765027322404372,0.13402061855670103,0.17283950617283952,0.19354838709677416,0.1837837837837838,0.19387755102040818
SP:da4ef2c8073ac1461514c1f97070bb8317352a2b,0.3384615384615385,0.3016759776536313,0.3411764705882353,0.4189189189189189,0.4028776978417266,0.2113821138211382,0.06217616580310881,0.022598870056497175,0.05952380952380953,0.1095890410958904,0.145985401459854,0.04958677685950413,0.19487179487179487,0.20111731843575417,0.2235294117647059,0.25675675675675674,0.2014388489208633,0.1951219512195122,0.19487179487179487,0.20111731843575417,0.2235294117647059,0.25675675675675674,0.2014388489208633,0.1951219512195122
SP:dac8f289249a1f62b38338d2d81f8cf6d12a861d,0.30630630630630634,0.3221476510067114,0.3485477178423237,0.3037383177570093,0.18867924528301888,0.3111111111111111,0.08144796380090498,0.03378378378378378,0.06694560669456066,0.09389671361502347,0.05420054200542006,0.05381165919282511,0.18018018018018017,0.12751677852348992,0.1327800829875519,0.16355140186915887,0.12398921832884095,0.1511111111111111,0.18018018018018017,0.12751677852348992,0.1327800829875519,0.16355140186915887,0.12398921832884095,0.1511111111111111
SP:db15839ac53280a4ef57ee472565c137d975f52e,0.3222748815165876,0.31137724550898205,0.3151515151515151,0.3218390804597701,0.29069767441860467,0.375,0.057416267942583726,0.09696969696969697,0.012269938650306749,0.11627906976744184,0.03529411764705882,0.09523809523809523,0.18009478672985785,0.17964071856287428,0.13333333333333333,0.19540229885057472,0.1744186046511628,0.203125,0.18009478672985785,0.17964071856287428,0.13333333333333333,0.19540229885057472,0.1744186046511628,0.203125
SP:db47529dd9563a3e773f5d5f0ec1e49736526467,0.3231707317073171,0.33922261484098937,0.2929936305732484,0.42751842751842745,0.22064056939501778,0.2627118644067796,0.049079754601226995,0.0711743772241993,0.11612903225806452,0.09382716049382717,0.03584229390681004,0.07692307692307691,0.1951219512195122,0.19081272084805653,0.25477707006369427,0.23587223587223585,0.13523131672597866,0.17796610169491525,0.1951219512195122,0.19081272084805653,0.25477707006369427,0.23587223587223585,0.13523131672597866,0.17796610169491525
SP:db99c8710baffcb2083a1e7f078969f270d28357,0.41798941798941797,0.4279835390946502,0.3563218390804597,0.35942028985507246,0.39111111111111113,0.3301587301587302,0.13297872340425532,0.08298755186721991,0.06358381502890173,0.1107871720116618,0.04017857142857143,0.06389776357827476,0.2222222222222222,0.2139917695473251,0.15517241379310345,0.19130434782608696,0.16888888888888887,0.15238095238095237,0.2222222222222222,0.2139917695473251,0.15517241379310345,0.19130434782608696,0.16888888888888887,0.15238095238095237
SP:dbb5f6426a0733ddb7fbc69b3f32020a4ffacef3,0.2087912087912088,0.3486238532110092,0.27692307692307694,0.2857142857142857,0.3418803418803419,0.3137254901960784,0.07777777777777778,0.05555555555555555,0.04145077720207254,0.043478260869565216,0.1391304347826087,0.06622516556291391,0.12087912087912087,0.16513761467889912,0.15384615384615388,0.18571428571428572,0.25641025641025644,0.23529411764705882,0.12087912087912087,0.16513761467889912,0.15384615384615388,0.18571428571428572,0.25641025641025644,0.23529411764705882
SP:dbc8337ff4aa629a9784a899cad2bf7ea513165c,0.41420118343195267,0.3297872340425532,0.5194805194805194,0.3157894736842105,0.35227272727272724,0.3076923076923077,0.15568862275449102,0.053763440860215055,0.1572052401746725,0.030534351145038167,0.057471264367816084,0.0932642487046632,0.24852071005917156,0.1702127659574468,0.277056277056277,0.18045112781954886,0.22727272727272727,0.1846153846153846,0.24852071005917156,0.1702127659574468,0.277056277056277,0.18045112781954886,0.22727272727272727,0.1846153846153846
SP:dbe68005bef5c6a249fade7825a1f34e60d555cc,0.37500000000000006,0.3096774193548387,0.36363636363636365,0.3726708074534162,0.3629032258064516,0.27488151658767773,0.09473684210526316,0.07843137254901959,0.058333333333333334,0.06289308176100629,0.048780487804878044,0.04784688995215312,0.23958333333333331,0.1806451612903226,0.19834710743801653,0.2360248447204969,0.1935483870967742,0.18009478672985785,0.23958333333333331,0.1806451612903226,0.19834710743801653,0.2360248447204969,0.1935483870967742,0.18009478672985785
SP:dc4c480012629bb7fabe6c1492b804f4e40b3078,0.19999999999999998,0.2803738317757009,0.35,0.2784810126582279,0.22380952380952382,0.27868852459016397,0.05670103092783506,0.07547169811320754,0.16455696202531644,0.0423728813559322,0.05263157894736843,0.07438016528925619,0.1282051282051282,0.13084112149532712,0.23750000000000002,0.13924050632911394,0.1285714285714286,0.1557377049180328,0.1282051282051282,0.13084112149532712,0.23750000000000002,0.13924050632911394,0.1285714285714286,0.1557377049180328
SP:dc581119d780cdbc9a57c19f06e6fb7d0fc89f9e,0.4088397790055249,0.3372093023255814,0.4,0.34196891191709844,0.3841059602649007,0.352112676056338,0.0782122905027933,0.09411764705882354,0.109375,0.07329842931937174,0.12080536912751678,0.0857142857142857,0.20994475138121546,0.20930232558139536,0.2153846153846154,0.24870466321243523,0.2781456953642384,0.1971830985915493,0.20994475138121546,0.20930232558139536,0.2153846153846154,0.24870466321243523,0.2781456953642384,0.1971830985915493
SP:dc89bf2325c7d9a281e9b029f0054d3e4bf8f1d0,0.3904382470119522,0.314410480349345,0.41726618705035967,0.36764705882352944,0.30270270270270266,0.3067484662576687,0.09638554216867469,0.06167400881057269,0.13043478260869565,0.16417910447761191,0.06557377049180328,0.02484472049689441,0.199203187250996,0.1834061135371179,0.22302158273381295,0.23529411764705882,0.15135135135135133,0.18404907975460122,0.199203187250996,0.1834061135371179,0.22302158273381295,0.23529411764705882,0.15135135135135133,0.18404907975460122
SP:dcc5fa4e998a956ecccb598063e936bcfad21b9a,0.27586206896551724,0.4595744680851064,0.35555555555555557,0.2891566265060241,0.26865671641791045,0.4549356223175965,0.08955223880597016,0.17167381974248927,0.09701492537313433,0.0975609756097561,0.11055276381909548,0.14718614718614717,0.18719211822660098,0.28936170212765955,0.23703703703703705,0.16867469879518074,0.1990049751243781,0.23175965665236048,0.18719211822660098,0.28936170212765955,0.23703703703703705,0.16867469879518074,0.1990049751243781,0.23175965665236048
SP:dcca662eced6f8a737a12fed540c02e203569408,0.2884615384615385,0.22222222222222218,0.3636363636363636,0.3764705882352941,0.41860465116279066,0.27807486631016043,0.03921568627450981,0.025,0.06722689075630253,0.059523809523809534,0.09448818897637795,0.04324324324324324,0.21153846153846154,0.14814814814814814,0.23140495867768596,0.21176470588235294,0.24806201550387597,0.1711229946524064,0.21153846153846154,0.14814814814814814,0.23140495867768596,0.21176470588235294,0.24806201550387597,0.1711229946524064
SP:ddadd261284967ba675b4a6a3352c4e02698f773,0.25857519788918204,0.2887700534759358,0.2469879518072289,0.35680751173708924,0.36257309941520466,0.3132530120481927,0.04774535809018567,0.07526881720430108,0.10303030303030301,0.0947867298578199,0.09467455621301775,0.048780487804878044,0.15831134564643798,0.16042780748663102,0.18674698795180722,0.20657276995305163,0.2456140350877193,0.1927710843373494,0.15831134564643798,0.16042780748663102,0.18674698795180722,0.20657276995305163,0.2456140350877193,0.1927710843373494
SP:ddc3de66ff4a6af7825fd96678da46af7a5f00b1,0.32679738562091504,0.36809815950920244,0.321608040201005,0.3725490196078432,0.4057971014492754,0.3243243243243243,0.17218543046357615,0.08695652173913045,0.050761421319796954,0.09999999999999999,0.1323529411764706,0.0547945205479452,0.2875816993464052,0.18404907975460122,0.22110552763819097,0.23529411764705882,0.2753623188405797,0.16216216216216214,0.2875816993464052,0.18404907975460122,0.22110552763819097,0.23529411764705882,0.2753623188405797,0.16216216216216214
SP:dddd55812f5134b3282fbba34c7548743a929b8b,0.30057803468208094,0.4,0.4324324324324325,0.3974358974358975,0.3561643835616438,0.5595238095238095,0.08187134502923978,0.11398963730569947,0.08743169398907104,0.12987012987012989,0.08333333333333334,0.20481927710843373,0.19653179190751444,0.2153846153846154,0.21621621621621626,0.2692307692307692,0.273972602739726,0.35714285714285715,0.19653179190751444,0.2153846153846154,0.21621621621621626,0.2692307692307692,0.273972602739726,0.35714285714285715
SP:de6042132614d46342646d95996d24eeaf793fb3,0.374384236453202,0.25,0.27488151658767773,0.34532374100719426,0.2643391521197007,0.1564245810055866,0.08955223880597014,0.0379746835443038,0.04285714285714286,0.10218978102189781,0.04010025062656642,0.028089887640449437,0.20689655172413793,0.15,0.15165876777251186,0.2302158273381295,0.14463840399002495,0.10614525139664804,0.20689655172413793,0.15,0.15165876777251186,0.2302158273381295,0.14463840399002495,0.10614525139664804
SP:de7ad01e46c62de79db5beab872ecf46bdca79d7,0.3481228668941979,0.4249084249084249,0.35962145110410093,0.4358974358974359,0.3764044943820225,0.4166666666666667,0.048109965635738834,0.1033210332103321,0.10158730158730159,0.12903225806451615,0.096045197740113,0.11976047904191615,0.19795221843003416,0.21245421245421245,0.19558359621451105,0.19230769230769232,0.20224719101123598,0.21428571428571427,0.19795221843003416,0.21245421245421245,0.19558359621451105,0.19230769230769232,0.20224719101123598,0.21428571428571427
SP:e08c089f17d0bf90c67d0fa4aafd3fccdb4545ff,0.261437908496732,0.2933333333333333,0.28965517241379307,0.3013698630136986,0.411214953271028,0.35071090047393366,0.026490066225165566,0.06756756756756756,0.08391608391608392,0.027649769585253458,0.056603773584905655,0.10526315789473684,0.130718954248366,0.17333333333333334,0.15172413793103448,0.16438356164383564,0.21495327102803738,0.1990521327014218,0.130718954248366,0.17333333333333334,0.15172413793103448,0.16438356164383564,0.21495327102803738,0.1990521327014218
SP:e09ed39fb96867d0f6c6e239eb0f7bdcc87874db,0.43636363636363634,0.27142857142857146,0.4044943820224719,0.42105263157894735,0.5029239766081871,0.3835616438356165,0.11042944785276074,0.02898550724637681,0.13636363636363635,0.15267175572519084,0.2603550295857988,0.09722222222222222,0.27878787878787875,0.18571428571428572,0.2696629213483146,0.28571428571428575,0.38596491228070173,0.1780821917808219,0.27878787878787875,0.18571428571428572,0.2696629213483146,0.28571428571428575,0.38596491228070173,0.1780821917808219
SP:e17c793ac8378edb8a964c39b6e5ff024eeb3f83,0.18823529411764706,0.3489096573208723,0.38242894056847543,0.31578947368421056,0.19266055045871558,0.36619718309859156,0.05533596837944664,0.05642633228840126,0.07792207792207792,0.04,0.037037037037037035,0.06382978723404255,0.13333333333333333,0.14953271028037385,0.18087855297157623,0.19736842105263158,0.13761467889908258,0.23943661971830985,0.13333333333333333,0.14953271028037385,0.18087855297157623,0.19736842105263158,0.13761467889908258,0.23943661971830985
SP:e191b0d1e365f2e9bc1da30983dc2bb4f81aae96,0.21568627450980393,0.3225806451612903,0.2714932126696833,0.3089430894308943,0.26771653543307083,0.28571428571428575,0.06930693069306931,0.05581395348837209,0.1095890410958904,0.04958677685950413,0.064,0.04347826086956522,0.14705882352941177,0.1935483870967742,0.16289592760180996,0.22764227642276422,0.15748031496062995,0.1857142857142857,0.14705882352941177,0.1935483870967742,0.16289592760180996,0.22764227642276422,0.15748031496062995,0.1857142857142857
SP:e1a61b5e4f525a5218a8ac80875f24fce1fc62e3,0.2621082621082621,0.3285714285714286,0.32592592592592595,0.1957186544342508,0.19254658385093165,0.37837837837837834,0.06303724928366762,0.10144927536231883,0.09022556390977444,0.06769230769230769,0.06875,0.11009174311926606,0.15384615384615385,0.2571428571428571,0.20740740740740743,0.11009174311926605,0.13043478260869565,0.28828828828828823,0.15384615384615385,0.2571428571428571,0.20740740740740743,0.11009174311926605,0.13043478260869565,0.28828828828828823
SP:e1ca7e6a8ef1a6841efee9d177dc3b2e0c30a95c,0.2346368715083799,0.3285024154589372,0.23529411764705885,0.2916666666666667,0.32258064516129037,0.31578947368421056,0.06779661016949153,0.07804878048780488,0.021621621621621623,0.056338028169014086,0.0819672131147541,0.04,0.1229050279329609,0.18357487922705315,0.12834224598930483,0.19444444444444448,0.1935483870967742,0.1842105263157895,0.1229050279329609,0.18357487922705315,0.12834224598930483,0.19444444444444448,0.1935483870967742,0.1842105263157895
SP:e1f0dfa05e32423b80306017aa6219a0bda27b7b,0.2948717948717949,0.39263803680981596,0.3416370106761566,0.356687898089172,0.24,0.3333333333333333,0.06493506493506494,0.07453416149068322,0.13620071684587812,0.05161290322580645,0.05860805860805861,0.07142857142857144,0.14102564102564102,0.17177914110429446,0.1708185053380783,0.15286624203821655,0.15272727272727274,0.20567375886524822,0.14102564102564102,0.17177914110429446,0.1708185053380783,0.15286624203821655,0.15272727272727274,0.20567375886524822
SP:e24cb974888eded52d8b6f3f295438d75c5a9643,0.3679245283018867,0.2941176470588235,0.24858757062146894,0.2580645161290323,0.36269430051813467,0.37086092715231783,0.0761904761904762,0.07142857142857142,0.05714285714285714,0.05434782608695653,0.11518324607329844,0.1610738255033557,0.16981132075471697,0.18823529411764706,0.1694915254237288,0.15053763440860213,0.2487046632124352,0.1986754966887417,0.16981132075471697,0.18823529411764706,0.1694915254237288,0.15053763440860213,0.2487046632124352,0.1986754966887417
SP:e2d3d274733aa1b1d28499f7392b1392c7a60365,0.369047619047619,0.43410852713178294,0.3571428571428571,0.38150289017341044,0.25833333333333336,0.26865671641791045,0.04819277108433735,0.06299212598425195,0.08247422680412371,0.07017543859649122,0.025210084033613446,0.04020100502512563,0.22619047619047616,0.27906976744186046,0.16326530612244897,0.21965317919075142,0.13333333333333333,0.11940298507462686,0.22619047619047616,0.27906976744186046,0.16326530612244897,0.21965317919075142,0.13333333333333333,0.11940298507462686
SP:e2d78e6eba2bc0e6273a6ce65549866bc3a29fe7,0.325,0.41964285714285715,0.4013840830449827,0.32911392405063294,0.22421524663677128,0.3693379790940767,0.07594936708860758,0.09909909909909909,0.11846689895470382,0.07692307692307693,0.03619909502262444,0.07017543859649122,0.17500000000000002,0.23214285714285715,0.20069204152249134,0.16455696202531647,0.14349775784753366,0.1951219512195122,0.17500000000000002,0.23214285714285715,0.20069204152249134,0.16455696202531647,0.14349775784753366,0.1951219512195122
SP:e3991e75c1ce364cad00807cf1e45e1e40b57933,0.3690987124463519,0.36164383561643837,0.3062200956937799,0.35714285714285715,0.29999999999999993,0.3076923076923077,0.09523809523809525,0.08264462809917356,0.0966183574879227,0.08383233532934131,0.07865168539325842,0.09032258064516129,0.22317596566523604,0.14794520547945206,0.20095693779904306,0.19642857142857145,0.20000000000000004,0.21153846153846154,0.22317596566523604,0.14794520547945206,0.20095693779904306,0.19642857142857145,0.20000000000000004,0.21153846153846154
SP:e3a0b2cb1a7e2ed24eb413cbd4545cfcddc30a69,0.32608695652173914,0.3627906976744186,0.2873563218390805,0.3582089552238806,0.21250000000000002,0.28272251308900526,0.06593406593406594,0.046948356807511735,0.023255813953488372,0.08040201005025127,0.02531645569620253,0.031746031746031744,0.19565217391304351,0.19534883720930232,0.16091954022988506,0.21890547263681592,0.13749999999999998,0.16753926701570682,0.19565217391304351,0.19534883720930232,0.16091954022988506,0.21890547263681592,0.13749999999999998,0.16753926701570682
SP:e3afbbb77e0f749b13f656d2a77741ac3c1c4ffa,0.34020618556701027,0.2619047619047619,0.4120603015075377,0.33783783783783783,0.4692737430167598,0.35294117647058826,0.052083333333333336,0.060240963855421686,0.17258883248730966,0.0547945205479452,0.1694915254237288,0.07947019867549669,0.1649484536082474,0.16666666666666666,0.25125628140703515,0.20270270270270271,0.31284916201117313,0.2222222222222222,0.1649484536082474,0.16666666666666666,0.25125628140703515,0.20270270270270271,0.31284916201117313,0.2222222222222222
