,Bert_Rescale,Bert_Rescale,Bert_Rescale
,1-2,1-3,2-3
paper_id,,,
SP:773200fde276c5a5e1fa0bcf8f4142f24d4ae460,0.1797756850719452,0.3063461184501648,0.16277234256267548
SP:77778e484a96d96365964309d99007b6738a1503,0.25994908809661865,0.2670978009700775,0.2241317629814148
SP:777a3bdbf303893fc5bcd86f2faf74ae9d8dca1d,0.25805652141571045,0.20205456018447876,0.26651155948638916
SP:77aacc5273f2c150debee4d673efee3f84976624,0.23612020909786224,0.14241962134838104,0.12593261897563934
SP:77dfa645597ebdcbe712e37b37accb85d9592e0b,0.10131828486919403,0.14003118872642517,-0.03454842418432236
SP:77f70afa7d98e899b0cdea6f51c18b52066255a8,0.06520041078329086,0.023189321160316467,0.1803930103778839
SP:7810fbd8ae3a373d9a7a5fad3c6c41df257001f5,0.21381519734859467,0.19789360463619232,0.2115461379289627
SP:783b8a3cf723a02ef4c26d1c254ad4e97efeafba,0.060067906975746155,0.07793931663036346,0.14026039838790894
SP:7843f034ba6da2773202b448221de0886c51f545,0.033470217138528824,0.23931844532489777,0.14686134457588196
SP:786bf85025df77798c71817def949317a7652642,0.05544501543045044,0.06108112633228302,-0.009227415546774864
SP:788bfa15bff54a36fe4f5dd66cd25f3fffc9ea31,-0.01424160972237587,-0.08779041469097137,0.18769428133964539
SP:78a385b103a9a189f9c675a2e9bb05b122367f58,0.008034788072109222,0.09066091477870941,0.05589776858687401
SP:78c858b0e972ea185cf462fd81d8bbb1b31bf061,0.014383227564394474,0.13707734644412994,-0.08206459879875183
SP:78cf8aa7ee43ec8782e73370d3a9d4a972f53a25,0.09839233756065369,0.3800361752510071,0.08150201290845871
SP:78e644ea81d66ad3dc435fbce9c621d70f42765f,0.21173225343227386,0.14835627377033234,0.2475343942642212
SP:78f36d309a9b86d227219ba8eed1ec910f979490,-0.014873416163027287,0.24960322678089142,0.017258672043681145
SP:7925e57e7c96f6f86bb0058759369a89e35330f4,0.30544164776802063,0.08941283822059631,0.10570526123046875
SP:79424af62a90843b4f7de0a36724d477ea0fcd44,0.05681987479329109,0.10893069207668304,0.10181765258312225
SP:79d95d9d2831258c53eea3a463d275b2b14a6bc5,0.1692991405725479,0.15926015377044678,0.3030126094818115
SP:79e8eba2e680db28ef876cf432621356a5f8d629,0.2254953235387802,0.22706054151058197,0.13361318409442902
SP:7a05edd037046ce4dd9963198d71d18592346d13,0.07416895776987076,0.07364875078201294,0.0507737435400486
SP:7a0f41f43f24a4689a7d836b0b8b18d7e11ec74c,-0.010292905382812023,0.06683342903852463,0.05656983703374863
SP:7a198931c36fb0b660c283036cbe475bb16750c9,0.23852665722370148,0.059098828583955765,0.14006085693836212
SP:7a393208b570fead8bc052b1c41996085c6d5bef,0.2151879370212555,0.1508418321609497,0.10971188545227051
SP:7a6118d95bec2645676ca8ef688857b28230970c,0.17249171435832977,0.2226601392030716,0.2793772518634796
SP:7a9575ef72224eb47dd421d1b8f465ac328064f0,0.04703516885638237,0.040217023342847824,0.1326296180486679
SP:7ad16a7aae78bfbb2d5e10d03fe4fcf2fd409b47,0.044334542006254196,0.0751839429140091,0.044021639972925186
SP:7adb704c7eb8687035f95c5a95463a5823d4e504,0.09726963192224503,-0.009595410898327827,0.2173139750957489
SP:7aebf6088a91b8e1af13b2133bf4431fba68ca09,0.1876232922077179,0.20495684444904327,0.26965540647506714
SP:7b1e5eed0da0d5d3c3618f7c848ae79e9e96dffe,0.14754682779312134,0.2160443663597107,0.1264556497335434
SP:7b54b54cdc027a76311af86d0a9ea3e8524eb884,-0.005300960969179869,0.03652648255228996,0.03586183115839958
SP:7b5f9c30e85ff392e3badc38437c3b60fcd62392,0.30660533905029297,0.2124396413564682,0.21249084174633026
SP:7b8728c884a4d347bdb8089c12f162256ad96f31,0.23300319910049438,0.16165176033973694,0.3073257803916931
SP:7ba40525c4aeb9f391027539b4019374231ddfdb,0.14887648820877075,0.20917783677577972,0.27805712819099426
SP:7bb4878880e82116afdf13329588d1863d70c382,0.13446570932865143,0.2786387801170349,0.13055196404457092
SP:7bd1696a9e3413c43f5ef996a0d1e43d13847847,0.23236185312271118,0.06880160421133041,0.040611859411001205
SP:7bda4d29e1cbc60134af6cdff5c8148afb447c33,0.09830792993307114,0.0542018860578537,0.21169587969779968
SP:7befb2bd43cebe3235a5040100023f589932ad8d,0.22674164175987244,0.298719584941864,0.19501638412475586
SP:7c0300ec9f6fe3242ba9e6d6f7098059fa60be0f,0.2693442702293396,0.20036855340003967,0.2425929605960846
SP:7c1eb404db9c02b3d01939998f0a56f6e08d907e,0.09396686404943466,0.06867128610610962,0.1561417281627655
SP:7c4267593368ca9c76123599be6af4bca6c4a6cc,0.17154277861118317,0.2102503776550293,0.1778237521648407
SP:7c6dd0eb9e08ba80212d5b1af3d958b2e3588b06,0.07246318459510803,0.1358165591955185,0.20206056535243988
SP:7cc0e968f023263ca559994cb91b8c4a72c2740e,0.07552298158407211,0.06724521517753601,-0.05263667181134224
SP:7ce909645e709416d43fa0e795f6cf2831a0757e,0.1392199844121933,0.16045914590358734,0.27660033106803894
SP:7d02d5645768a65bd2336d490a2b37e006de99e7,0.2624664306640625,0.2665465176105499,0.18166616559028625
SP:7d062ca5360201115059c18f3a73b43e1cf7166d,0.13282527029514313,0.15055471658706665,0.12324893474578857
SP:7d20e7d43a75402fa1baa3f9ab6e2311a749fcc6,0.15432117879390717,0.22447150945663452,0.17065809667110443
SP:7d2d23d569debc0e7857f6b61b54c7d632bccefc,0.2971441149711609,0.17029470205307007,0.13438695669174194
SP:7d4b574870c6641b61fdb758d31e8801bc8ee8c1,0.18106083571910858,0.2803449034690857,0.1469860076904297
SP:7d6c60753fe4334833e4333fcd676f603deb4f30,0.19754467904567719,0.10745906084775925,0.22165434062480927
SP:7d857c6edf4f0229f9d73e57dc58a5853ff8d838,0.1976340264081955,0.3756859302520752,0.19150561094284058
SP:7dd7f22018f8f8c060bf312fff350886df496c60,0.08547931909561157,0.13390347361564636,0.02577022835612297
SP:7de556908b47e1aa105d05adaa8b77b3ab4cb08f,0.22430375218391418,0.2734646201133728,0.24241390824317932
SP:7df4ab11155a311ef5c73c5ee96b61d9aa8148ff,0.08488283306360245,0.22214381396770477,0.10834761708974838
SP:7e2bd9da139b2000355ce6c1c0238ac92e61f78a,0.02637908048927784,-0.03322865441441536,0.030343322083353996
SP:7e2d8a64aed4858288d7b7213c8c79670cebce9a,0.14982330799102783,0.1530335545539856,0.23252925276756287
SP:7e79ce46dc3e4421878c395346d690aa77284dd7,0.06453293561935425,0.07838288694620132,0.2922556400299072
SP:7eb0d8278168465270570233e4af64ebb3f2f154,0.12133374065160751,0.07869649678468704,0.06295182555913925
SP:7ec168b9b9c815a67b28c17958e0c6c63b7cd7ac,0.12028943747282028,0.25494444370269775,0.12697303295135498
SP:7ec3afe72622b1626532503a8123dcf439589b96,0.22643084824085236,0.07223327457904816,0.14746949076652527
SP:7ed79cb7d0bb12d3d782b5a79f07137563531484,0.06981729716062546,0.145700141787529,0.12833765149116516
SP:7ee418b06ee3ff93b0b004d02442cd77873271de,0.15007829666137695,0.11714205890893936,0.2822134792804718
SP:7f141b5db478d3bbea5ff93e07174b2a2a072dd9,0.2881021201610565,-0.08440005779266357,-0.04262452945113182
SP:7f844e31f5409b2a5cbf48b43e3902f98eaeabb7,0.1949651837348938,-0.22725266218185425,-0.20283575356006622
SP:7f9f0d2f54a3f42cceb03d9fce97dd36fd78fb6a,0.16204731166362762,0.22987136244773865,0.20934735238552094
SP:7fc241405299044e06cd8b054d6dfbb168a70964,0.14882493019104004,-0.1300617754459381,-0.04965068772435188
SP:7fca5c6d5a4f97d4cb1016f0781ab5e4383a88b8,0.17163988947868347,0.16305558383464813,0.1070631667971611
SP:7fe02d02ac85a9ef71caa97824b71175162940be,0.15224812924861908,0.004430416971445084,0.05926693603396416
SP:8086874cfaed3a905f2887b63fb7b8b2add8fd07,0.16522222757339478,0.06089289113879204,0.16055060923099518
SP:8099c75b60e900ca22aaa06c591dafc80cc29b58,0.10143517702817917,0.22498959302902222,0.14727984368801117
SP:810ad335f673bfefa28a19edc1417a62262fc888,0.22629347443580627,0.18305091559886932,0.22155050933361053
SP:8138b86e0693146a0afbffacc2ee19c4d58b2827,0.12600818276405334,0.08792779594659805,0.1869950294494629
SP:815787508e31f2b582659df448017f40f399c88c,0.2768478989601135,0.16757817566394806,0.2079276442527771
SP:8161dcc201817451e53b0117375d7935e08579f0,0.058037929236888885,0.12015099823474884,0.12119459360837936
SP:8180451eca79f017df91f0066ee46d8b149eaa48,0.17191606760025024,0.1621892750263214,0.2271643728017807
SP:81873659b4e2f8f74ba812fd6444493ec1aea934,0.055405814200639725,0.16865532100200653,0.08515512198209763
SP:81a8951f6c1d60ee080b72d0e5c5c33425002ee5,0.2130541354417801,0.27074915170669556,0.21717482805252075
SP:81b5ef9bbfc1b11d63a69bc1685cda170943516a,0.08723665773868561,0.1311579942703247,0.3117678463459015
SP:81b9493dfbbf2948c09481f4f9e288d474636778,0.100383460521698,0.08292031288146973,0.016147978603839874
SP:81d1638fa1056786415f8630b6a4f44ec75556c4,0.21191024780273438,0.14586225152015686,0.30146682262420654
SP:81dc3d800c20b89efa6886c9db4fae8893b37f70,0.006515485234558582,0.07913017272949219,0.1818685233592987
SP:820ce414ae58e414bc7008fad4b4ea8fa7e511d1,0.28660011291503906,0.27407771348953247,0.19003716111183167
SP:820e8fe27c5f729ac8465d12dfb5e47f7379ee50,0.11526500433683395,0.18554671108722687,0.13672029972076416
SP:824dce74d8ffaac4234bf1fa1675940b31d614ad,0.05874425545334816,0.10062573105096817,0.10646102577447891
SP:82aa848b5c5cd736fe738aa2a7b0c7e0e2eadfe4,0.06368393450975418,0.13591580092906952,0.11548855155706406
SP:82c52fe144129e913a29248317952ac0fb520ffe,0.15970478951931,0.12800708413124084,0.1379581242799759
SP:82d596bb2d0f828a948b930bb54ab18312fdf17e,0.1388498693704605,0.1210625097155571,0.11299557983875275
SP:82d647bf36fa365bb123bbd328f2a4253c565cb8,0.011083281598985195,0.016298072412610054,0.27404946088790894
SP:82f2877c15ff05dae8f0ae181901a5c275279be1,0.22747409343719482,0.28774330019950867,0.3219103217124939
SP:830bb533b67d9a8e8d739c6796db51a44017645f,0.2797487676143646,0.0026398857589811087,0.06958738714456558
SP:836aed9c3b684a4afa86821a82f79b816b95c164,0.008967135101556778,0.00844657514244318,0.1066199541091919
SP:838a321f381bd3aa51c7e05897f4b0c0a3239196,0.10592528432607651,0.04487805813550949,0.1248745396733284
SP:83aa3ed926cef62d665d4743afb830e5243cefde,-0.004397925920784473,0.11082964390516281,0.12325246632099152
SP:83b2a7e68ea46393d753d0832fb97f2a1b7c614a,0.1854407638311386,0.11095395684242249,0.14407595992088318
SP:83e87f6d7cd07e2469aa99c1cb9d67e0f515d4a9,0.265313982963562,0.20601102709770203,0.26777058839797974
SP:83f3879ba7d94927c69e467f08e1660efc1b0d14,0.2745067775249481,0.3762372136116028,0.3125208020210266
SP:83fa82f6fa4066d368fd521ad9a81058aabecc48,0.1308959573507309,0.055466558784246445,-0.014249731786549091
SP:8411e7eaf29839f74c099f35eb15cfc00815d397,0.1694456934928894,0.1169220358133316,0.0921572595834732
SP:8414a02496a42c03ca8ffd5f1f40cfaffc8d8292,0.19591695070266724,0.18995735049247742,0.04377371817827225
SP:842ff110a244839688e360ec6f67f2e56d609d4a,0.08588933944702148,0.2421080619096756,0.21660766005516052
SP:8448ba50ca75a8d0d8599bf82cb80374e7c79fae,0.2552831172943115,0.02430036850273609,0.06934194266796112
SP:844c4ff7f78f8a1dc85ff6d9cb1970a2bc50af15,0.07330406457185745,0.13121838867664337,0.21189682185649872
SP:84574b6e98bdea89ccb8511b0555c4f5b2de844b,0.24896082282066345,0.034063179045915604,0.12691934406757355
SP:84c5dfc2f850285d09d7581abf6bfca937e0a1a4,0.16537585854530334,0.18744495511054993,0.4015229046344757
SP:84f6ceac94561a71cd734bd59fc2abee080f47f1,0.26432865858078003,0.2547819912433624,0.24839752912521362
SP:8500b9b652019636f44fc68f69fca244f9963270,0.0678558349609375,0.11637216806411743,0.12050486356019974
SP:85033c6b87f59887cc0969744f818b00acf910c6,0.23103220760822296,0.21791541576385498,0.11030660569667816
SP:850d15ab93ea963ca03996f7ada87cfd4d36e006,0.21705052256584167,0.21293795108795166,0.5656835436820984
SP:850dc3f2eea36dbfb032dbb91d0a875d7c55ff8f,0.22064852714538574,0.13854721188545227,0.23405703902244568
SP:851a0cdae778593a87ec6c209e255b19697ff327,0.10725422948598862,0.18666905164718628,0.07306991517543793
SP:853cff695bd958b4ae64634ccbf5fbf68b8204b7,0.3466944992542267,0.1957407295703888,0.14704851806163788
SP:854257d7f2a85af7617b92c338dfb4759aa7c503,0.16593950986862183,0.10205144435167313,0.24541860818862915
SP:8557295f13295a92fc9934aea4d0d5319d1d8ece,0.22284096479415894,0.07755789905786514,0.005313321948051453
SP:857aa1392e6039808d27889d932d82ad756a12b6,0.08798324316740036,0.08170367032289505,0.15836064517498016
SP:85ba841b10e63d72eea137fb98e31c4a683aaac3,0.18847759068012238,0.07544740289449692,0.10151570290327072
SP:85c10959bfd71d0dc0f8c61fb3c88047ea703aa0,0.008597727864980698,0.19500403106212616,-0.03786143660545349
SP:861821cf96296ddff89505ab191fb9d7bee45f6d,0.2280716449022293,0.22273536026477814,0.2306765615940094
SP:8626df7fdd840b765cfe74c1c993896b4a9ccae6,-0.07370525598526001,0.1687658578157425,-0.013023200444877148
SP:86300c96d8b6cb7c10c79bf23bef4c8f2a9539ef,0.12753596901893616,0.030897080898284912,0.06852754950523376
SP:8633b6b3a1d32a6c850b8ba5ccfa7b6fa3110960,0.20509280264377594,0.2766561210155487,0.18701833486557007
SP:8697feb0266d9da4f89b51af20e842a65f7556af,0.1927095353603363,0.25308293104171753,0.2691577970981598
SP:86d5bb0c199f89e0ba8cb44a30199400add61308,0.09507685154676437,0.11846783012151718,0.12276828289031982
SP:86e84595489ca0f10e58c0977135aa001db5166f,0.15808095037937164,0.0991392731666565,0.11821920424699783
SP:86e9b23a2afe8254f2a18e158263978f25b9d691,0.2801429033279419,0.3255436420440674,0.16074343025684357
SP:872076e53c2be713a25e360d51c0fb380c739bd2,0.06271521002054214,-0.05816718935966492,0.16744820773601532
SP:877988263a18852d887b226949fcca5e2f930e14,0.05123602971434593,0.0012463085586205125,0.10319286584854126
SP:8789841db1520b75242c756139a64d1f1d284f3b,-0.04304549843072891,-0.09505531191825867,0.16702018678188324
SP:87c222462d95503219a89b5483719edaaf0e1589,0.24297720193862915,0.19245454668998718,0.2957625389099121
SP:87c5d65bc32c23700a023469acfbc02ecb3429d4,0.25963830947875977,0.20630909502506256,0.2925657331943512
SP:88246f683b39e25fca841be907cdb6a71ad0d662,0.10701160877943039,0.22872817516326904,0.2564510405063629
SP:882b5204dca2c467b76d482d20394f7c5b82eb2c,0.09572666883468628,-0.022815322503447533,-0.09744762629270554
SP:8835480ddfbae2a991616f4b8e35e630b35c3c64,-0.016972610726952553,-0.0019833575934171677,0.22299671173095703
SP:88387e597974d941b7f4a9c71c7bc42fc433fd4a,0.14403145015239716,0.15168483555316925,-0.010275247506797314
SP:8852e64b69adc95b93405d07764291a13a1dfdb3,0.0077776857651770115,0.26001691818237305,-0.03860272094607353
SP:8887faab7d4c3fc72d031bca7281683261833706,0.17742468416690826,0.19623444974422455,0.15768645703792572
SP:889985063b894c0eea735d40600f063312b0cb75,0.10703138262033463,0.1321524977684021,0.040698032826185226
SP:88d25405c4ef8745df1226f2a7c9876a097f12ad,0.08738639950752258,0.4037856161594391,0.12788912653923035
SP:88e9557d2269484ce3f0384e59837bcd7b7547ae,0.15956281125545502,0.13997609913349152,0.1880742907524109
SP:88f994339e8969434de7fbc81b5b94f6991a636c,0.19834528863430023,0.20378893613815308,0.25154030323028564
SP:890e27d7b89b35a274b4543e40993033767e833b,0.30751895904541016,0.37659427523612976,0.27960750460624695
SP:89192625142719b39c8e06b42521be00e4e8fd3a,0.10786201804876328,0.25125107169151306,0.1493610292673111
SP:8941a9f4e862c5d17fbed644a647f8aa73b7737a,0.17568394541740417,0.14548896253108978,0.11831667274236679
SP:8945c0c13f23fc161239d8d6ca6dd6c2b8956aab,0.07522597163915634,0.1847224235534668,0.17336685955524445
SP:8952c1e4e27c758cb98871fa4db31b71d9ee607f,0.21814708411693573,0.010385787114501,3.778832979151048e-05
SP:8955f90191ee97eeb451e79dc12cd7921f6c3fd5,0.017249489203095436,0.08164504170417786,0.27387991547584534
SP:8994616fe3cd4886dbe9fbe8dc341daced8f3917,0.29628241062164307,0.26980337500572205,0.099300317466259
SP:89b85b963a0f6f156f21ae313d5b5c58db082a14,0.09647290408611298,0.2562091052532196,0.1271354854106903
SP:89d9ee45602b6f1b391e2fc7e659e82ec69c80bb,0.20382672548294067,0.19413524866104126,0.19379162788391113
SP:8a0bf65f6c2066ea1223a667f76f20444aadc016,0.23196525871753693,0.2713495194911957,0.20352299511432648
SP:8a25393c633a569714694263252bcdd9c2a7dcf7,0.32288220524787903,0.17990493774414062,0.11901452392339706
SP:8a2a34d242071dfbb207d394fec3c87517f19cc2,0.15346476435661316,0.02627101168036461,0.017264675348997116
SP:8a4f77f65471c5c4841c9a58fd564c09b85d450a,0.09262555092573166,0.1256207674741745,0.19707320630550385
SP:8ab5c3ec62e9f088fc2e50589b1941c47e507de7,0.04848242923617363,0.4406518340110779,0.02708999440073967
SP:8ac962ba488c992435442b5a0d5a22bb4b500c86,0.22078944742679596,0.2759469747543335,0.13244138658046722
SP:8b0618a097df2a5e697bb01b0d8fc11e3b436aa2,-0.08466175198554993,0.007211567368358374,0.09154452383518219
SP:8b0bca0b528c2e633a275e0148d64ed892a451fa,-0.015982698649168015,0.046610668301582336,0.008207131177186966
SP:8b5c4dca405bc6575864c0151b3bd61b3c91ccea,0.19790878891944885,0.12291484326124191,0.1408558189868927
SP:8b914a5ce2dae75515370f788c99b04039218fd4,0.16289207339286804,0.1097235381603241,0.11548643559217453
SP:8bc34c8ecb5efb0da18942b568836813d3294532,-0.01180938258767128,0.22253194451332092,-0.03583746403455734
SP:8bc9b7782cfec66106794be59add718d70084481,0.16674436628818512,0.28318503499031067,0.14022402465343475
SP:8bce20b410e53e1cdc9bcce663bb36907bf6c30d,0.20408594608306885,0.2588571310043335,0.20461779832839966
SP:8bf22a2d11c621da914ae2990960dac18c6921e3,0.319079726934433,0.1934734284877777,0.10052473098039627
SP:8bfa5d83945adf0acb08e86ea8dd530bfbf20f29,0.14826975762844086,0.10347504168748856,0.1518617570400238
SP:8c3593848b17b5e1382e18277da7d062c019ed42,0.13287895917892456,0.16923274099826813,0.34137624502182007
SP:8c4d5876b8dcf41b1b10a0dc480f08b1b02bef68,0.036469269543886185,0.09557268768548965,0.14945001900196075
SP:8c554aa692e06b62c99150a1f59a663fd5e42f45,0.04392663761973381,0.21645686030387878,-0.004686812404543161
SP:8c58be104175e6410fa919e99333ff8d023c90f2,0.23601320385932922,0.3200025260448456,0.20268282294273376
SP:8c62155ad4440b73185fbcff8b19d882c16a8fcc,0.2353905737400055,0.15617845952510834,0.20844325423240662
SP:8cabc5bb636c7eccf9ae2bd97a598891527f7def,0.17782269418239594,0.2851535677909851,0.2845253050327301
SP:8cb9695e0d17b487bebdc34e2e4900e89758e30b,0.027622563764452934,0.00241386191919446,0.14554758369922638
SP:8cd88d70ed27f2d4a1ffc419ba8324c1f516ebc2,0.12861381471157074,0.16215220093727112,0.2694805860519409
SP:8cdef8d350150e3d967234fd9f932a610e4e096f,0.2313733547925949,0.20343294739723206,0.20647791028022766
SP:8ce1eb305ad9b55f8e09159d9c26b51779977b6e,0.15468494594097137,0.06184431165456772,0.1126922145485878
SP:8cf31d348eb50e20982d7eea5645978f0108eb38,0.15532593429088593,0.1410239338874817,0.19743095338344574
SP:8cf8825b4a9cf5611a0477a5c18ed60d8f0b052a,0.08825375884771347,0.10688941180706024,0.33809855580329895
SP:8d1a311ec9f5fb05c936450e6aad39e2c525be47,0.1845002919435501,0.05495588481426239,0.08617575466632843
SP:8d1c4862c3c5625a0242da651345211e998cffec,0.1205013319849968,0.13137413561344147,0.09775275737047195
SP:8d3ff24e50440a1b892f8ec6d1fda061afb022ca,0.20582632720470428,0.08465822041034698,0.17371401190757751
SP:8d53ceb3cd9926a07116ca8b3cc95d1b4c3d0191,0.2537645399570465,0.160864919424057,0.2584608793258667
SP:8d77061fba3c4144d3bc01ea2727fe8038c10c53,0.20830269157886505,0.24247995018959045,0.219418466091156
SP:8d8994827115e913aaf2e995f0c4f1685e814ac3,0.09586510807275772,0.0716300755739212,0.09084031730890274
SP:8dd66231121387a0c63c66b5451384546c39885b,0.262710839509964,0.15999861061573029,0.13553190231323242
SP:8de455326bd35d36094d0ffcf03f2ffc07ea2877,0.048180121928453445,0.028592346236109734,-0.002513453597202897
SP:8dedb0eefbf343dfe104acc7d051becfab069fb1,0.17240308225154877,0.3107602894306183,0.09736958146095276
SP:8e0a5b11775310ef86e9d6a1631776ed8846794a,0.09814511984586716,0.28549259901046753,0.12798447906970978
SP:8e2015afabb59d791d51809a003407a5142aeefd,0.18405388295650482,0.14505703747272491,0.060270972549915314
SP:8e2d898e00e4f45d4ab48a2775334f67692785bb,0.2126540094614029,0.17313024401664734,0.23013269901275635
SP:8e48de75d161db88818c964f338ba94f9b83a143,0.16937825083732605,0.1463337242603302,0.09855231642723083
SP:8e69349d3805479cf4da73cd8e854617c55809b9,0.15183280408382416,0.1324855387210846,0.1015344187617302
SP:8ed1e265fd31cf19ada7cd9e2e3cbde7eeaef578,0.14600563049316406,0.2211422473192215,0.27090877294540405
SP:8f2135caad32988c4858109f0a4a29e2338bea6e,-0.032325975596904755,0.14090561866760254,-0.05891871824860573
SP:8f3d952fa99bbe4b105d5ecffd324fd9538b42ea,0.12368050217628479,0.1654602587223053,0.14028476178646088
SP:8f46cbd5fff3557fe870cebf1ba231309fceab14,0.22299212217330933,0.19040974974632263,0.22230909764766693
SP:8f877a473c10482e98c8e04356e36dc34ad808f5,0.18431170284748077,0.1201852560043335,0.15764126181602478
SP:8fa2d10a908b2286538aff70a5ad004eb0503906,0.1671992391347885,0.11010389029979706,0.25302430987358093
SP:901ab2be4234a4b08ae94b5ae140565fa4137f43,0.15977364778518677,0.14169351756572723,0.09993388503789902
SP:90643755dad72e32d3193591fbb586448d182453,0.12925975024700165,0.1639985293149948,0.2162848562002182
SP:907742edbaa03424e230bd4eacd623e89f8abbb4,0.0733330249786377,0.18377065658569336,0.050484150648117065
SP:909457e5858c516ae0179cae49147656ad2a6f4d,0.2064722627401352,0.15943144261837006,0.12802545726299286
SP:90c1c51f85a7f24748017abb66dcaf2d0c2f6c3e,0.17683561146259308,0.2586236894130707,0.18424107134342194
SP:90cfa7a84021909d38e23a7013a29f990f8f8f02,0.21562868356704712,0.1721367985010147,0.13227681815624237
SP:90eae228c07887d2b94ae3e35f22eda8d6f784ca,0.18295378983020782,0.22435249388217926,0.18133136630058289
SP:90f1ea2fbd4e8643553f3f811c2d5d405eccac12,-0.07381615042686462,0.2565135359764099,-0.10496750473976135
SP:90f26033b49add69e6a959b1ac469ab5938ab43f,0.3509575426578522,0.08519573509693146,0.07017398625612259
SP:90f7c9bb319abaf4314ca7b722ce1262fc6360bd,0.08421923965215683,0.032508913427591324,0.11212150752544403
SP:913b62dffe7b32e18b6aa015a249293108ba8005,0.1594395637512207,0.21720238029956818,0.0698716789484024
SP:916cb3c91fce2e7e773ac156a805e2c97a26fa18,0.10630492866039276,0.2797544300556183,0.17356744408607483
SP:91a0bc12cd69aad655e77d9641183f3451872864,0.18675699830055237,0.08158818632364273,0.11844734102487564
SP:91b4b789edbce2bfadde4f936a3843c2c6a1bedf,0.17987209558486938,0.16862812638282776,0.22534947097301483
SP:91d7bfbb2ebb7be61546d8b7451b2a0e7e42c039,0.11357653141021729,0.16474123299121857,0.13130879402160645
SP:91db871c227488ddc9fedf066795935bd6472e18,0.08475039899349213,0.12314899265766144,0.20962317287921906
SP:91fb34076c936364379e33e7579b5daeccc5c8e9,0.12435998022556305,0.1525154709815979,0.1695120930671692
SP:92024e2a9e9b4e30822b9305c177fb0aa23c693e,0.07081074267625809,0.1530851125717163,0.11430157721042633
SP:9203325a0f25a556548265a38ebb79b20b09080b,0.18725989758968353,0.18420998752117157,0.17239883542060852
SP:92073001584698ae0358e53e22f0603606f37602,0.15740570425987244,0.19701386988162994,0.09189379960298538
SP:9260e4f33f64345a7e1caadbd4b94954beb7a509,0.2727275490760803,-0.13618667423725128,-0.009957754984498024
SP:9276a188429afa866a22707a5f879bb73a8d381c,0.23508155345916748,0.13631416857242584,0.14618362486362457
SP:9277ac3c714a0ad0a430f0ca1cc08ace1221ba8d,-0.03339146450161934,-0.08246120065450668,-0.011814326979219913
SP:927cc93d65e065f6a5767f05c8d77e5f600f5adf,0.194770947098732,0.258770614862442,0.3557015657424927
SP:92c1e01fac5c67a7561cbeabeae1213d2f5eddeb,0.1882568746805191,0.10997392982244492,0.09720712155103683
SP:92f1e3afe8df10e98320af925309b239a00f42ff,0.2153574526309967,0.17412155866622925,0.06654171645641327
SP:9352279111872e523e222fa60dffc4bd8a1cde5f,0.19073253870010376,0.13209670782089233,0.32662642002105713
SP:935238eca487fe47d7539e122c692b639f8d2966,0.241428941488266,0.3219110071659088,0.27847668528556824
SP:9367c02ee25747aa6ab8131ef68171b717d1f9ea,0.3163529634475708,0.24580001831054688,0.2456718236207962
SP:937d3a7858616e03c7d95fed51082dff234198f4,0.1877295970916748,0.18269562721252441,0.1463160663843155
SP:939c556c488a2fdf01824bb800e23d2b86d8fee1,-0.05341009795665741,0.010125153698027134,-0.039423469454050064
SP:93c3d3a314571cdacbf210b46f233004074f25c9,0.15936151146888733,0.1481083631515503,0.25674593448638916
SP:93cd389d63117a27a7f152c06bfb32a123e73377,0.26139211654663086,0.10419408231973648,0.20459696650505066
SP:93e46d19ae3db2b2c30327034c3b417c4d562dd8,0.18882475793361664,0.11743977665901184,0.15665805339813232
SP:93e87522564910223048f9bd4acbf51919de9d75,0.26576709747314453,0.16720452904701233,0.12898887693881989
SP:93fe1c6c7cc77d015383ec418ca0069e1f336daf,0.034095317125320435,0.06568494439125061,0.07076659798622131
SP:947b34e24d3d4faf15927f870765559c64b84536,0.20789973437786102,0.24891279637813568,0.2763379216194153
SP:950d611a139d1be5839d7f09e0aa9f2393871cc4,0.10377275943756104,0.09276152402162552,0.27707216143608093
SP:950db60157634f227f6eaf4a74b2a27be4bed8c4,0.1176043450832367,0.14687830209732056,0.2912505567073822
SP:953b3b1a3713e1a78952170f9fe4c4a2b31afc6d,0.28515392541885376,0.143311008810997,0.19502310454845428
SP:95a11b3ebbaf6f3d4ba0f255d7ebd8ef26e48ced,0.1517529934644699,0.21577700972557068,0.2548430860042572
SP:95a969c783086a8e046961d325bc5de3e2659cd2,0.18197235465049744,-0.037723347544670105,-0.10050953924655914
SP:95b782cd35e6929cbfaca5f47ce447b4e1a17ea3,0.12779730558395386,0.2192920446395874,0.2682448625564575
SP:95d0c0b24970feea0533677e6e0f1c7cb594eac8,0.11905866861343384,0.02943039871752262,0.19654911756515503
SP:95e4277044d4f88ed6dead28e249bc6ee73cf934,0.16908864676952362,0.30338484048843384,0.10356474667787552
SP:95ed4be611e2ba69887dda6288b87b8f582e03a1,0.1657106578350067,0.07228695601224899,0.16187460720539093
SP:95f67c4f7401f56019a7f6effd868750d9c2d8aa,-0.0802532285451889,-0.04988306760787964,0.4270268380641937
SP:95fae62731205acdd9e00b50068a19ef2b53dfe4,0.1497689187526703,0.1169852539896965,0.19727592170238495
SP:9630ffa256f8b0bff90663b07f0fcb4367e59d83,0.18454407155513763,0.15946145355701447,0.13984401524066925
