,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale,Bert_Rescale
,1-2,1-3,1-4,2-3,2-4,3-4
paper_id,,,,,,
SP:7a7e19b8700810f1092b886220a9c640f11cf6f3,0.0430910587310791,0.0016178350197151303,0.09825177490711212,-0.04215835779905319,0.07037140429019928,0.10915671288967133
SP:7ad387a7c3ee9371f8f84de22f5844bdd021e1d6,0.21181806921958923,0.29784655570983887,0.2442920207977295,0.2024751752614975,0.15319319069385529,0.33747628331184387
SP:7b25050fda09ae3dd8454c2b5ee66325c3cd74be,0.17659510672092438,0.13331228494644165,0.1849706918001175,0.18069744110107422,0.1483188420534134,0.25201815366744995
SP:7b4e9cd03685cb2714e3551b11bdf40765ea127b,0.2093392312526703,0.2854064404964447,0.1975746899843216,0.24514137208461761,0.32340914011001587,0.2623622715473175
SP:7b6c5a2384a8f0f5d1da09a92691ec0b4eb36b94,0.08597587049007416,0.11220414936542511,0.16394872963428497,0.2337462455034256,0.24252444505691528,0.20827409625053406
SP:7b83b7e230498a219c2f37f4b35f1ea9c89cc5a7,0.0017170734936371446,0.22322943806648254,0.11347447335720062,0.1128271222114563,0.10046045482158661,0.3856517970561981
SP:7b93579cbf1d15262e1a5d7838ade8f8776e8570,0.06494612991809845,0.15054765343666077,0.11536141484975815,0.0887870341539383,0.09151556342840195,0.09280425310134888
SP:7bc236446a7104e576d235f1120e82f20943fbf4,0.07232439517974854,0.015873923897743225,0.05561311915516853,0.21614642441272736,0.14029288291931152,0.12942998111248016
SP:7c02a5348854a24f228456a383a21bc9eacdb10f,0.12774574756622314,0.09715450555086136,0.19132055342197418,0.06719648092985153,0.17729225754737854,0.13446712493896484
SP:7c675258d83f07a074b7f068e8d068766c27a121,-0.1263839602470398,0.05237250775098801,0.037709929049015045,0.14356422424316406,-0.03102174773812294,0.029218502342700958
SP:7c816f5d7501d988b2cf8d932b16a22222ab994e,0.2556348741054535,0.1280296891927719,0.24562767148017883,0.13317066431045532,0.21131975948810577,0.13592709600925446
SP:7ca145296ee55be6bd61ef496fff4389feea744f,0.24876481294631958,0.03617967665195465,0.2348756641149521,0.15219585597515106,0.2866629660129547,0.091182179749012
SP:7ccfbfa6b095dc3ec36ccb97e3c398b70b115e06,0.02031882107257843,-0.020822782069444656,0.15256313979625702,0.06884821504354477,0.12628188729286194,0.09981875866651535
SP:7ce65cc7c85e7ca20a79eb344e5b85b3d2c0cd66,0.13320033252239227,0.054112181067466736,0.13937924802303314,0.09395379573106766,0.13505230844020844,0.10008291900157928
SP:7d36f315b961d426934fdaec152c5ec6bcd86c54,0.08171708881855011,0.10366645455360413,0.10865946114063263,0.21626120805740356,0.20893485844135284,0.19786782562732697
SP:7d4547b74906922bd24abf172e50485d67caffd2,0.051521386951208115,0.004437833093106747,0.08890040218830109,0.0067001888528466225,-0.0068110814318060875,0.04133937507867813
SP:7db1647a8e860122a81917da15d6b132be8e35a1,0.11437220871448517,0.2600049078464508,0.13521723449230194,0.13840629160404205,0.13389888405799866,0.13186396658420563
SP:7df5387f0de3b9f313b6b36496f0c679a30d86e7,0.1433611512184143,0.08686583489179611,0.11819836497306824,0.13187280297279358,0.16190074384212494,0.14801017940044403
SP:7e1803eb46ff385588ae1bc67b2026872549d652,0.014319305308163166,0.14822137355804443,0.1505119800567627,-0.006952699739485979,0.09973293542861938,0.0806279331445694
SP:7e8cc139f828c69c1a25cecafe2fd88dc798afdd,0.12850786745548248,0.12092901021242142,0.11828241497278214,0.1189834475517273,0.18719738721847534,0.14599397778511047
SP:7ecaa521c906012dc0bdee24471b6a6ccfd6bd3a,0.10680323839187622,0.09531523287296295,0.12138741463422775,0.17730461061000824,0.1773911416530609,0.21221785247325897
SP:7ee0167a89b58077dbbf043afd11e30be68b9cf6,0.23027855157852173,0.18041914701461792,0.2373516857624054,0.1482354998588562,0.2840676009654999,0.20612651109695435
SP:7f160388affa492f33c54bd9dc7254765c2993d2,0.13001269102096558,0.21584057807922363,0.24773110449314117,0.22425255179405212,0.22191038727760315,0.28968214988708496
SP:7f173784629f216acbadf618af9441fed89748e9,0.32303690910339355,0.1725408136844635,0.1431760936975479,0.21723486483097076,0.2012108564376831,0.15512463450431824
SP:7f1b4b1143979c9343b8be4b339ace0a7b2155a3,0.0430949404835701,0.02984006702899933,0.12808513641357422,0.09290526062250137,0.14183832705020905,0.10201189666986465
SP:7f53317d1c63c90acc86c174e2ca403d06298062,0.14383545517921448,0.17858023941516876,0.22138594090938568,0.19580110907554626,0.1466550976037979,0.2892615497112274
SP:7f54dd677e21e5fe05af71d6ad9e8f3b1eaff66e,0.10555905103683472,0.12348131835460663,0.12847326695919037,0.13947954773902893,0.17020004987716675,0.18380773067474365
SP:7fc7e37c699a1bb738c65f0c6fa983203c6fd067,0.107679083943367,0.18264830112457275,0.11642231047153473,0.326617956161499,0.20037809014320374,0.2818108797073364
SP:7fec24a0f869ec9f5c07b1cea62742e1937ae6ae,0.0324859581887722,0.11547195166349411,0.16265015304088593,0.024597378447651863,0.06806525588035583,0.24224792420864105
SP:801a0418d0b33a850e9c164f8cb7991d2d471f70,-0.02716097980737686,0.058904942125082016,0.0024823753628879786,-0.02460973896086216,0.04532798379659653,-0.06455059349536896
SP:802e6c669d8ac7671642c279694b4ee9486ca780,0.11431146413087845,0.14237724244594574,0.2249302715063095,0.08569439500570297,0.09240977466106415,0.09115145355463028
SP:80364ca91750f4b46955f832374461ed78d3bc9a,0.25734949111938477,0.2143407016992569,0.33979302644729614,0.3863524794578552,0.3401232361793518,0.28307485580444336
SP:807bac62c904e6e8fe569edb22777de96835e6de,0.2889334559440613,0.26709145307540894,0.08698908984661102,0.09042323380708694,0.041919972747564316,0.16840775310993195
SP:80a6d854c0b143a971b4eaa70359aabbddc41d6c,0.17973966896533966,0.08542811125516891,0.11244429647922516,0.18522214889526367,0.1644187867641449,0.2543352544307709
SP:80dc818ae9308991d6dfad45289090d6928d5fd4,0.0516255684196949,0.003081338247284293,0.032727520912885666,0.18732699751853943,0.12602902948856354,0.13634735345840454
SP:810d01f8621d6567d949f3c7c7a7b84a93f8646a,0.28356364369392395,0.22967571020126343,0.2530168890953064,0.2160319983959198,0.2389967143535614,0.20989368855953217
SP:813f879a279d768769c99d68a58cd9fd530f1e1e,0.29483938217163086,0.282451868057251,0.16516996920108795,0.184339240193367,0.1934388130903244,0.14914418756961823
SP:81609c87e6a51511645f3fe236436378f520d6fa,0.1004212498664856,0.0632929801940918,0.2170981913805008,0.09283886104822159,0.12280324101448059,0.05255933105945587
SP:8177c43096a6a35c7f64ccf714ae038b1ea4db7a,0.17487415671348572,0.18665069341659546,0.08093342185020447,0.1571337729692459,0.022956587374210358,0.1577051877975464
SP:822d55a13102e4ff73a808d2e32dbeb153c39df6,0.0993087887763977,0.038916680961847305,0.04415266215801239,0.10815832763910294,0.12481097131967545,0.09728588163852692
SP:8275b2e7787c420a6280e4d0d9b77f607581548f,0.11373722553253174,0.17361265420913696,0.1790008544921875,0.14128457009792328,0.1913936585187912,0.263769268989563
SP:828f5b0797f9ebd6102fde0cc970ab52ab3cb10b,0.06371253728866577,0.12956947088241577,0.2688371241092682,0.09064996987581253,0.07789940387010574,0.13292628526687622
SP:82bbfa7c9cceabf5be7d22bbfa2fa901c9a79148,0.06857063621282578,0.005453174002468586,-0.005824700463563204,0.019204948097467422,0.032500434666872025,-0.014338023029267788
SP:82e6dd26c69e983fc10fb60ce55e6fa0b2d5e9c9,0.14328840374946594,0.09910324960947037,0.12387897819280624,0.20515072345733643,0.2229384332895279,0.2304438352584839
SP:82e8c35836f5e70887dcc258df4610a2448fac14,0.2921786606311798,0.2143022119998932,0.3434680104255676,0.11606915295124054,0.27390995621681213,0.2937428057193756
SP:831ee132b504f1f111faae57feabd1d2964cdb5f,0.19604161381721497,0.11413417756557465,0.11484332382678986,0.035283707082271576,0.23522211611270905,0.06422179937362671
SP:8332ae1b0a6a8e1941636fadc4f543f7b4214eca,0.0497661717236042,0.1844187080860138,0.2534618675708771,0.006590708624571562,0.06778555363416672,0.1877726912498474
SP:836bbc79c4a4dbf6e46e7da2d8ae8191183fbf26,0.1973719745874405,0.11240792274475098,0.14706547558307648,0.09020109474658966,0.1858331263065338,0.1176174134016037
SP:8390572468186e948fb942b218a7dae77b48454b,0.17073650658130646,0.12228621542453766,0.07821407169103622,0.24139221012592316,0.2916662395000458,0.17856504023075104
SP:83d45a08ec41d05c4c980a741810a296b2e5ba4f,-0.05669061839580536,0.12784992158412933,0.21928603947162628,-0.06025225669145584,0.044344428926706314,0.11618922650814056
SP:842005dc93fb24f029d3db702fe535e621eeb278,0.06495849043130875,0.1758178025484085,0.11273706704378128,0.1395939737558365,0.10886888951063156,0.1852913647890091
SP:842877c0caf8f1d193dc997cbcc38580682edf41,0.2344377487897873,0.26313602924346924,0.22028513252735138,0.26871564984321594,0.16113191843032837,0.1509089320898056
SP:844fd53bb10076aaab27bfd54ac76af07a2d09be,0.17950904369354248,0.291154146194458,0.2147885113954544,0.26539909839630127,0.1427706629037857,0.3050524890422821
SP:84c07d367d510a24de584cd0b66d00d6dc751933,0.10868312418460846,0.2589432895183563,0.08661544322967529,0.14636904001235962,0.11056088656187057,0.1213785856962204
SP:8574365c50e6baea474d785d24a225e4346b5b4c,0.10110002756118774,0.013938596472144127,0.15356647968292236,0.03023914061486721,0.20107382535934448,0.08017341792583466
SP:859d8d865df4c2b628c293e1fee7ef01969337e4,0.2676289677619934,-0.01902836747467518,0.1669149398803711,0.05857403203845024,0.14068524539470673,-0.02233431674540043
SP:8689bb56a5097f6ba7c01de5c91cfa2aae509b2e,0.24510535597801208,0.13652394711971283,0.20303775370121002,0.30203330516815186,0.31576529145240784,0.29233333468437195
SP:8697801d0f0913455bb17049812a9f2f55b19bec,0.11655192077159882,0.16417263448238373,0.14833085238933563,0.12387297302484512,0.22669078409671783,0.1819324493408203
SP:86dfaba85d1ea35c9b28eefcb82ef7f6a2f02eaa,0.2686502933502197,0.07697765529155731,0.29839715361595154,0.044837795197963715,0.3617028295993805,0.05001303181052208
SP:86f09c5440219a19e0a45ad9f6a525fb37d3d730,0.08315727859735489,0.16599318385124207,0.1361926794052124,0.09218834340572357,0.06396928429603577,0.15982945263385773
SP:8793c31610bb1adb659072daefe0f395a4569101,0.2913070619106293,0.2963067591190338,0.324297696352005,0.2948976457118988,0.26655393838882446,0.27665966749191284
SP:879e4af8012f31b4bc12387f8573889b7d341bd6,0.24814148247241974,0.16057956218719482,0.15286368131637573,0.12887798249721527,0.16479913890361786,0.19613061845302582
SP:882fad532bed7d2abd0c73f42b27d9f903e35e3a,0.12107698619365692,0.061967916786670685,0.23104773461818695,-0.031384795904159546,0.19564677774906158,0.050343237817287445
SP:88314328bbea1e182ed1afc69195730423ab4dcf,0.09581355005502701,0.07142241299152374,0.18199284374713898,0.13831447064876556,0.1746947467327118,0.16907452046871185
SP:886b8083595d1d1e3290d9afb0f6704df6061682,0.05105379968881607,0.04986964911222458,0.028438366949558258,-0.05828514322638512,0.08330031484365463,-0.04367624595761299
SP:88a470a70070768cb7cfb04c228db0af63654763,0.2783883810043335,0.09652093052864075,0.28519734740257263,0.13714338839054108,0.2425583451986313,0.07512956112623215
SP:89e7a0b793893a9866f9e79bea2a035f3e0eeacf,0.12584291398525238,0.16638413071632385,0.1532687544822693,0.08260705322027206,0.11411475390195847,0.04631577804684639
SP:8a1b43649ca42a8b638c3c67f81de0e5cccb68de,0.09560730308294296,0.17039605975151062,0.07103534787893295,0.12169219553470612,0.010846663266420364,0.08957494050264359
SP:8a1d1af883e7a2e92f8889475970d2b75cefb57d,0.10632117837667465,0.19935321807861328,0.16099171340465546,0.3018146753311157,0.216416597366333,0.28216123580932617
SP:8a4577858cd5a05d51046c6edf8cefe8f95d0e42,0.20055007934570312,0.25480565428733826,0.1304227113723755,0.21185480058193207,0.12226961553096771,0.18295802175998688
SP:8a71dd181c58014caafd6157493f27c1427c9a57,-0.02486260235309601,-0.09508144110441208,0.03127884864807129,-0.05814564600586891,0.11523357033729553,-0.02284110337495804
SP:8a8aa5f245c2fb82beddb19c82dddb8d67f66f8a,0.12863712012767792,0.22696730494499207,0.09537986665964127,0.11817575991153717,0.06866209954023361,0.0469323992729187
SP:8b2284723ec02f8b455b945cea6a7574e0f95049,0.2526662051677704,0.021587377414107323,0.23634269833564758,0.02901614084839821,0.24218717217445374,0.01963474601507187
SP:8b9abfa00de5708f3577d454081b1e77676e4160,-0.07887589931488037,0.1309429258108139,0.08609382063150406,-0.08921683579683304,-0.06614476442337036,0.06266117095947266
SP:8b9db14e9d750bc0dc2b9f4c10e30f4ac4806308,-0.09732720255851746,0.23341605067253113,0.21368911862373352,-0.13492552936077118,-0.09826131165027618,0.17816102504730225
SP:8b9df88952388fc17c22b1fcbdac97d59031b872,0.08531227707862854,0.14390431344509125,0.12868233025074005,0.1642623394727707,0.20800286531448364,0.12288200110197067
SP:8ba58693c1bba852dd6be6dd2b69ab148d69051d,-0.04519237205386162,0.061050403863191605,0.03958098217844963,0.10273551940917969,0.11734265089035034,0.11659783869981766
SP:8c4ea178f50c633301495454f47e0947f35376c2,0.11955803632736206,0.017058782279491425,0.17404775321483612,-0.06666744500398636,0.17111721634864807,0.06067463755607605
SP:8c562c0cd522174d61f24d9a05416b8d6f166ffd,0.11223769932985306,0.0851399302482605,0.10881167650222778,0.055080197751522064,0.11476881057024002,0.19685883820056915
SP:8cbb679f98e54d7f5c94094d1eb2894deb2fe820,-0.011596073396503925,0.05319608002901077,0.06704073399305344,0.1799211949110031,0.18910233676433563,0.12956099212169647
SP:8cc495b2c9707c95f245fd6e5d819ca55eb4749f,0.24927760660648346,0.19530315697193146,0.22247013449668884,0.31329455971717834,0.10619121044874191,0.09273891896009445
SP:8d29d19b8a4c43bd307bc3050ea41e2118a7a8e4,0.18548136949539185,0.18740610778331757,0.29490578174591064,0.14938503503799438,0.213139608502388,0.231725811958313
SP:8d4d04c137ea96e18deb20a4fd3516de963941fd,0.06207633763551712,0.11677759140729904,0.030323192477226257,0.07371938228607178,0.0505332387983799,0.11272965371608734
SP:8d4d303c2e45fa1ecb7abbd3fbb048bfe2e70765,0.14372915029525757,0.1984063982963562,0.17596682906150818,0.11534375697374344,0.1014425978064537,0.18929269909858704
SP:8da1bfe8ad08e6e6b5c1f73021931bc58941ae0c,0.10071119666099548,0.1922949254512787,0.15428268909454346,0.15121088922023773,0.26834869384765625,0.13914793729782104
SP:8e3ee4e55a883396c2622d8c9a7e60e3def3f8da,0.16545037925243378,0.2955121695995331,0.28726404905319214,0.1254226416349411,0.15390092134475708,0.24367964267730713
SP:8e62c6cb57b93a9623c8e96e6376538d950fb024,0.11030307412147522,0.016109835356473923,0.11059090495109558,-0.021193955093622208,0.03687046095728874,0.0035531625617295504
SP:8e6a07dcd70f24523be35d61e086ba2c73c97f8a,0.25034767389297485,0.28786760568618774,0.17464883625507355,0.33466723561286926,0.1566905528306961,0.19247645139694214
SP:8e7c1ca81b52d8f95095cfe68010a9114fcf1804,0.22354093194007874,0.2223023921251297,0.09879529476165771,0.259089857339859,0.13271120190620422,0.15612336993217468
SP:8e7ea3ffc14606fcafd46135ed7c8bb2ce07b2b5,0.21982000768184662,0.0036986651830375195,0.21091997623443604,0.07428973913192749,0.16870617866516113,0.04074394330382347
SP:8eb51c3303a0eca35019f9636ffaf93c537bcefe,0.23753991723060608,0.19364964962005615,0.25852975249290466,0.1711617112159729,0.27629873156547546,0.15832357108592987
SP:8ebb5d3873148ab696bf5342d5a68bdf7639a46f,0.04910505190491676,0.037428103387355804,0.03922993689775467,0.2520718276500702,0.2076316922903061,0.19877827167510986
SP:8ee33fdd3343ae6760e416ae34ac56eac406ce7f,-0.02639250084757805,-0.10124164819717407,-0.0034249648451805115,0.15963627398014069,0.21170859038829803,0.09158267080783844
SP:8f2e3e3cc87dafca8e979e04daa077d90d394bc4,0.07316844910383224,0.27038007974624634,0.24571703374385834,0.13744498789310455,0.12168513238430023,0.3214024603366852
SP:8f3cbf8d6730615fc5513c8437f3b658ef74604f,0.004134467337280512,0.1620568484067917,0.014269156381487846,0.13283586502075195,0.1515958309173584,0.16794687509536743
SP:8f9df1d7b59569e71a39957a5b6fb50369b92c13,-0.02894126996397972,0.16060110926628113,0.0013098777271807194,-0.15206554532051086,-0.07021000981330872,0.08743230998516083
SP:8fa16c85f0489747b8a56eb555f220a2260d3bb3,0.20128396153450012,0.20994418859481812,0.13756541907787323,0.3112974464893341,0.2575465440750122,0.3021763265132904
SP:9005af2967bae53554e254e396431edc3189face,0.1913897693157196,0.20335207879543304,0.055090442299842834,0.20246104896068573,0.05269494280219078,0.036577336490154266
SP:901ee3c99bec6363ff957abe93ab91503302717f,0.007422758266329765,0.11088826507329941,0.052860576659440994,0.09983818233013153,0.054105471819639206,0.2345973700284958
SP:902411db5807a16fe6ecb9dbeb0d90d0e6508353,0.0077561428770422935,-0.05762331932783127,-0.09973646700382233,0.024188769981265068,0.0614251084625721,0.04764896631240845
SP:90300ee76f9660901e534c7dcf3598e2ebee0acb,0.04926856607198715,0.06806737929582596,0.05023976042866707,0.1175379529595375,0.16115345060825348,0.10553327202796936
SP:9070183afc9422af7dcef84aea785cb59bbba3ae,0.2780663073062897,0.25965386629104614,0.19197778403759003,0.24232737720012665,0.1157958060503006,0.13820922374725342
SP:90f53b62d904d9cd6e74fa0208daade5e66333eb,0.2495880424976349,0.2398810237646103,0.009710540995001793,0.3468686044216156,-0.038145024329423904,0.04256943613290787
SP:913e32bb7ad5d78485748d91d97ccb344adbcafb,0.022712552919983864,0.09835666418075562,0.18953566253185272,-0.005382894538342953,0.07503314316272736,0.08863906562328339
SP:91502097fb18778de12dc35cf33578998a5e5d18,0.10020970553159714,0.14386793971061707,0.13784264028072357,0.1570136845111847,0.16542424261569977,0.2348145693540573
SP:91647cb52a6ef0688001e9220e1f0a0a27505381,0.23010797798633575,0.1259036511182785,0.2285395860671997,0.06972123682498932,0.16427752375602722,0.07815898209810257
SP:91648a45a51e9eedc1e92f0944a110b32b7209e3,0.22878749668598175,0.18878908455371857,0.1794910430908203,0.18114878237247467,0.12102366238832474,0.3309668004512787
SP:91a25f7a91b38d2ba664fd3154598002341e3dc1,0.1798233687877655,0.11095324903726578,0.1457086205482483,0.1830141842365265,0.19103695452213287,0.12388992309570312
SP:91aa079afee2737fccc3d24deb5d250ae4b86839,0.08659390360116959,0.16878457367420197,0.09247793257236481,0.2665027379989624,0.09325382858514786,0.1540640890598297
SP:91f70200c26770d11db1ef84ff1dbd49aa4a7279,0.1735745221376419,0.14926813542842865,0.13441450893878937,0.1368326097726822,0.11654450744390488,0.12816600501537323
SP:926fd1d7c68b375aed2b47acf0d66517e0f6c55c,0.1216907873749733,0.06563479453325272,0.11355075240135193,0.01050515566021204,0.18064481019973755,0.09453015774488449
SP:92e0350537f02ba65dec39adcbeb5f9e8ddf8349,0.2321474850177765,0.09662793576717377,0.2315531075000763,0.11166734248399734,0.1272605061531067,0.11899968981742859
SP:932cd5ede4f01e1eeea88226ae7eb1f274cc6f73,-0.013344931416213512,0.3162805438041687,-0.0612902007997036,0.011305773630738258,-0.17449697852134705,-0.03174537420272827
SP:935610278d4f64f29ebfd0b5c2859a1d01af0dec,0.11832868307828903,0.1613289713859558,0.07683532685041428,0.22346004843711853,0.2486196607351303,0.11672073602676392
SP:93ae0c577f705d2f15eb2114a6eac5555f55eeb3,0.2087201327085495,0.18378125131130219,0.1995326280593872,0.2615913152694702,0.20598772168159485,0.16020521521568298
SP:93c2fa9ebd0782fc8a6349f5449053d956a4f789,0.03311882168054581,0.06705804169178009,0.17676003277301788,0.019703611731529236,0.06187326833605766,0.14516156911849976
SP:93ecf12948e9dfb60f2d6afc79c8ad152186cb01,0.06677763164043427,0.026922596618533134,0.03583816811442375,0.024089178070425987,-0.03925889730453491,0.03203461691737175
SP:940e6f29eecb6696c20de4e910127b80bd05a137,0.21096694469451904,0.15213334560394287,0.047280263155698776,0.09167201817035675,0.07329700142145157,-0.02742655761539936
SP:940e70110dee62dca6f8d3e47a259cea1252f8f0,0.12185429781675339,0.11409391462802887,0.112767793238163,0.22128422558307648,0.18199601769447327,0.20703060925006866
SP:941853219d2aae336365c6033666886fb4a3d381,-0.047173257917165756,-0.028917960822582245,-0.0445835180580616,0.04426390677690506,0.04898003116250038,0.0943119004368782
SP:943ba7babe0f5571676aa4d4831155b2b82af005,0.13802982866764069,0.060522425919771194,0.1491706669330597,0.04868479073047638,0.09851064532995224,0.10318509489297867
SP:945412e4de55e4a0f404940cf9e2978d8e7cd600,0.14988476037979126,0.2719590663909912,0.18563781678676605,0.2321859747171402,0.17490628361701965,0.19981727004051208
SP:94840d985f9f02ef322ce6d5f82758ad3215d05d,0.07820595055818558,0.07776661962270737,0.027387356385588646,0.22201280295848846,0.21630534529685974,0.20654430985450745
SP:94a2707ba8e99d97bb9e884eb59cad2af3a95c90,0.1591513752937317,0.12971992790699005,0.2357952892780304,0.14198876917362213,0.19644670188426971,0.187543123960495
SP:94d35644b6334d19d0fd42a7736aca906305efb3,0.025841213762760162,0.11888138204813004,0.1177692711353302,0.07040601968765259,0.1464901715517044,0.1399584412574768
SP:955102d1234f76a0a87a23249f11c2d6981ee002,0.19876167178153992,0.18306821584701538,0.19745780527591705,0.19511526823043823,0.16594021022319794,0.2171073704957962
SP:956097bcab9530b503934383fe92037702201c91,0.1856088638305664,0.08718474209308624,0.20205067098140717,0.07011112570762634,0.2493496537208557,0.19355888664722443
SP:9587470c86fce30cc746dcffe55f9bc89d8fc497,0.030347207561135292,0.0200295802205801,0.01538020372390747,0.1038546934723854,0.10731779783964157,0.23591113090515137
SP:9587c20890e429070bc0ca9562befac98fbe4910,0.0619986429810524,0.09521246701478958,0.11164156347513199,0.12443026155233383,0.1577443778514862,0.18847158551216125
SP:95b78a410bca78903d89eb45950b45f93e61d312,0.06122521683573723,0.10696639865636826,0.1411503553390503,0.21518829464912415,0.1597810685634613,0.2115200012922287
SP:95c7755abeb1587e988164998ea14cfdfb42d53d,0.2747635543346405,0.30004075169563293,0.5792043209075928,0.218360036611557,0.2807139754295349,0.3851545453071594
SP:95e06126f0a92dd208e8a598ce57c1463f604be0,0.06715621799230576,0.17384503781795502,0.06440438330173492,0.13907164335250854,0.05580029636621475,0.10385893285274506
SP:95ed5e7893f8378f43fe04c911313b5526aa324c,0.04788770154118538,0.1689353734254837,-0.08026418089866638,0.22571711242198944,0.15693776309490204,0.19520321488380432
SP:95fb3f6e195c2f773c218a52ab00b2aac301f6d3,0.13795283436775208,0.160239115357399,0.10824485123157501,0.1780356615781784,0.16743585467338562,0.22010819613933563
SP:965e1375dc44148561b24470c9209a422e0643d2,0.12604562938213348,0.23941096663475037,0.17256587743759155,0.08086137473583221,0.050923481583595276,0.09078169614076614
SP:966554cfc9c2b09b33e07015e4f195ad55801721,0.1538260579109192,0.1199747696518898,0.11399997770786285,0.09295964241027832,0.1107773706316948,0.175160214304924
SP:9685ce4aa1b014f540de0797328b472cad0e42a5,-0.10544462502002716,0.19643151760101318,0.14585094153881073,-0.11464661359786987,-0.09003299474716187,0.11699479073286057
SP:9709fc3d8c95ef345d9de145a9fc249a1da8fdfc,0.1078309416770935,0.14128632843494415,-0.05456634983420372,0.11861191689968109,-0.007388501428067684,-0.00025251079932786524
SP:97680345663884c24b887db7c8144926b605de98,0.08563259243965149,0.21739378571510315,0.018409626558423042,0.26668214797973633,0.03302700072526932,0.12969449162483215
SP:976e004ab74ce6469c5cd8475af52483ac47b9c6,0.11373899132013321,-0.030618788674473763,0.03954813629388809,0.05420294404029846,0.020581219345331192,0.0384395606815815
SP:97bb8206af2540958e50b00ea7611c1084ed9aa7,0.13417787849903107,0.20477531850337982,0.29441630840301514,0.08119335025548935,0.11392828077077866,0.1536794900894165
SP:97e43fffcb1cfbcfa23372b4c3f060307de5de23,0.1325943022966385,0.12728027999401093,0.09627901762723923,0.028490282595157623,0.07786020636558533,0.09260189533233643
SP:97ff8384cb07ccee86218641f2b9e66628a64bd2,0.18722210824489594,0.2160613089799881,0.142187237739563,0.2008947730064392,0.07729196548461914,0.15447939932346344
SP:987533ea1270a685a753c36ae73313414dbd03a6,0.2424156665802002,0.29516464471817017,0.2670307159423828,0.21125230193138123,0.23100429773330688,0.21796944737434387
SP:98c7dbef15de69c4c937a71655e727e0fda33218,0.05153091996908188,0.0960317999124527,0.15496182441711426,0.041516661643981934,0.09182776510715485,0.09560871124267578
SP:990e089d51ed22f4a84b622c016430da89bd3595,0.22116626799106598,0.23795029520988464,0.12431053817272186,0.31197479367256165,0.16997931897640228,0.24040476977825165
SP:9941d8f249f2dda70f050e2f3b66db13fc3471fd,0.05568869784474373,-0.0009595410665497184,0.006902903784066439,0.21872061491012573,0.12742577493190765,0.24715262651443481
SP:9960a5f185e427a52ea1118ec13f0b8942b65ec2,0.22113271057605743,0.06166984885931015,0.19215825200080872,0.055079493671655655,0.08678814023733139,0.034938666969537735
SP:99ade8e1b171c98710635eea9251fc41e08c46aa,0.16852888464927673,0.14753589034080505,0.17936566472053528,0.15052221715450287,0.25514787435531616,0.23116746544837952
SP:99bde7f0d191f44750afec97c605e688a719d951,0.15081922709941864,0.11423518508672714,0.04454643651843071,0.11962054669857025,0.10542026162147522,0.08726773411035538
SP:99be0d0cf2653695c26b88fd511e25de8f31d7a8,0.19505417346954346,0.21075257658958435,0.18615272641181946,0.18252328038215637,0.16960814595222473,0.3370252847671509
SP:99cd3f4611ea3b27f6241006527d6b42abc64c7a,0.3164423108100891,0.27025189995765686,0.17363984882831573,0.36451682448387146,0.19594697654247284,0.1835174411535263
SP:9a0aa3fd8cd37d124a7547d465afae931dd1d1e7,0.25974002480506897,0.18266631662845612,0.16343840956687927,0.3812083303928375,0.2021838128566742,0.17716123163700104
SP:9a6d0460c60d63f5459eece136ef256266a3b15d,0.2841643691062927,0.38766270875930786,0.2552086114883423,0.282431036233902,0.30270254611968994,0.2758466899394989
SP:9ab67536322151a701849fa68b13849f0c92a062,0.16089105606079102,0.23540540039539337,0.459773451089859,0.17152829468250275,0.146494060754776,0.2288079857826233
SP:9ab8e7ebd4e31c23ee079f8333dece2a36eef63d,0.16712330281734467,0.17754441499710083,0.09038615226745605,0.195391446352005,0.10509958863258362,0.10505049675703049
SP:9af2a9faf79a7e6a885e90d8cf0867075ea5ee9d,0.07721073925495148,0.21035315096378326,0.17014601826667786,0.09080430120229721,0.09131567925214767,0.15285520255565643
SP:9b38a23d1fc283a029eada552cf95f7362ac66a5,0.22809848189353943,0.08146104216575623,0.12406615167856216,0.11209219694137573,0.11637463420629501,0.05084402114152908
SP:9b5c404f8ff404e3eb5b2b515dc8eaddc4c3d70c,0.2687018811702728,0.24494324624538422,0.33586055040359497,0.15912312269210815,0.18158847093582153,0.19870764017105103
SP:9bcf2deee9c3583e94dc734cfb3936b1f13ce50c,0.1685800999403,-0.015537360683083534,0.15105831623077393,0.04289540648460388,0.051583897322416306,0.019786957651376724
SP:9ccaa21cefb1e2b77c50759b88fa2d89e1884a19,0.529359757900238,0.31557562947273254,0.37073883414268494,0.33296215534210205,0.38304123282432556,0.20456941425800323
SP:9ccbad619517288ec7e0ec8041c2ed2d1d96bbd6,0.03176480159163475,0.22565284371376038,0.0013042271602898836,0.062134258449077606,0.08754143118858337,0.049558866769075394
SP:9d1f273bf578277c1d7a2247baddab97d040eec5,0.20619572699069977,0.22093813121318817,0.22541798651218414,0.18649600446224213,0.19079293310642242,0.20194295048713684
SP:9d42cd28faad99fdd25273cdf68d2acefb2675dd,-0.01928582228720188,0.0985795110464096,0.11516929417848587,-0.08054211735725403,0.03153877705335617,0.06960151344537735
